Date,open,high,low,close,volume,Name
2018-01-18,178.13,180.98,177.08,179.8,23304901.0,FB
2018-01-19,180.85,182.37,180.1702,181.29,26826540.0,FB
2018-01-22,180.8,185.39,180.41,185.37,21059464.0,FB
2018-01-23,186.05,189.55,185.55,189.35,25678781.0,FB
2018-01-24,189.89,190.66,186.52,186.55,24334548.0,FB
2018-01-25,187.95,188.62,186.6,187.48,17377740.0,FB
2018-01-26,187.75,190.0,186.81,190.0,17759212.0,FB
2018-01-29,188.75,188.84,185.6301,185.98,20453172.0,FB
2018-01-30,183.01,188.18,181.84,187.12,20858556.0,FB
2018-01-31,188.37,189.83,185.22,186.89,43275144.0,FB
2018-02-01,188.22,195.32,187.89,193.09,54211293.0,FB
2018-02-02,192.04,194.21,189.98,190.28,26677484.0,FB
2018-02-05,186.93,190.61,180.61,181.26,33128206.0,FB
2018-02-06,178.57,185.77,177.74,185.31,37758505.0,FB
2018-02-07,184.15,185.0817,179.95,180.18,27601886.0,FB
2013-02-08,64.7,64.7,63.24,63.71,1856494.0,FLR
2013-02-11,64.01,64.34,63.15,63.43,1434577.0,FLR
2013-02-12,63.6,63.7,63.19,63.57,1172858.0,FLR
2013-02-13,64.06,64.99,63.98,64.05,1434754.0,FLR
2013-02-14,63.85,64.89,63.7034,64.57,1277750.0,FLR
2013-02-15,64.47,64.7,64.19,64.51,1082102.0,FLR
2013-02-18,,,,,,FLR
2013-02-19,64.47,66.28,64.28,66.28,2033090.0,FLR
2013-02-20,65.98,66.12,64.33,64.34,2010745.0,FLR
2013-02-21,63.74,64.04,61.89,63.53,3061390.0,FLR
2013-02-22,63.91,64.285,63.18,64.05,1418251.0,FLR
2013-02-25,64.48,64.56,61.45,61.45,2002364.0,FLR
2013-02-26,61.71,61.78,59.61,61.36,3035755.0,FLR
2013-02-27,61.32,62.92,61.17,62.53,1249643.0,FLR
2013-02-28,62.53,62.843,61.89,61.9,1609080.0,FLR
2013-03-01,61.29,61.3,59.49,60.51,3538675.0,FLR
2013-03-04,60.17,60.28,58.56,60.03,2849365.0,FLR
2013-03-05,60.61,61.79,60.53,61.63,1850398.0,FLR
2013-03-06,62.09,62.92,61.81,62.75,2008077.0,FLR
2013-03-07,62.92,63.62,62.72,63.41,2141427.0,FLR
2013-03-08,63.88,64.52,63.45,64.31,1093026.0,FLR
2013-03-11,64.27,64.27,63.75,63.96,1272863.0,FLR
2013-03-12,63.97,64.16,63.03,63.83,1033370.0,FLR
2013-03-13,63.8,63.99,63.3702,63.78,1041404.0,FLR
2013-03-14,64.0,64.87,63.94,64.79,1005480.0,FLR
2013-03-15,64.47,65.15,64.2,64.48,1522365.0,FLR
2013-03-18,63.46,63.94,62.73,63.55,1506224.0,FLR
2013-03-19,63.84,63.985,62.76,63.5,1389954.0,FLR
2013-03-20,63.79,64.25,63.62,64.03,772513.0,FLR
2013-03-21,63.58,64.315,63.26,63.63,857823.0,FLR
2013-03-22,63.95,65.08,63.59,64.94,1333774.0,FLR
2013-03-25,65.11,65.5,63.8,64.3,1291422.0,FLR
2013-03-26,64.68,65.51,64.61,65.49,861500.0,FLR
2013-03-27,64.84,65.41,64.11,65.25,1036517.0,FLR
2013-03-28,65.42,66.46,65.06,66.33,1259388.0,FLR
2013-03-29,,,,,,FLR
2013-04-01,66.3,66.8295,65.13,65.44,1181931.0,FLR
2013-04-02,65.56,65.98,64.14,64.28,1137342.0,FLR
2013-04-03,64.24,64.66,61.1,61.91,2845373.0,FLR
2013-04-04,62.02,62.42,61.18,61.82,1817576.0,FLR
2013-04-05,60.74,62.16,60.0,62.03,1352722.0,FLR
2013-04-08,62.07,62.93,61.86,62.45,919126.0,FLR
2013-04-09,62.59,63.1,61.91,62.68,1016008.0,FLR
2013-04-10,62.86,63.64,62.06,62.57,2109090.0,FLR
2013-04-11,62.64,63.19,62.02,62.92,1052801.0,FLR
2013-04-12,62.51,62.61,60.01,60.22,2519770.0,FLR
2013-04-15,59.72,59.72,54.91,55.3,15361919.0,FLR
2013-04-16,56.58,57.27,56.12,56.64,4489807.0,FLR
2013-04-17,56.08,56.08,54.42,55.27,3759905.0,FLR
2013-04-18,55.45,55.8,54.22,54.33,2462555.0,FLR
2013-04-19,54.32,54.67,53.76,54.16,2077498.0,FLR
2013-04-22,54.28,55.37,53.5,55.27,2371587.0,FLR
2013-04-23,55.5,55.61,53.75,54.38,2684568.0,FLR
2013-04-24,54.61,56.33,54.61,56.32,2283650.0,FLR
2013-04-25,56.69,57.16,56.3396,56.63,1827342.0,FLR
2013-04-26,56.61,56.85,56.14,56.38,1098993.0,FLR
2013-04-29,56.52,56.9999,56.05,56.45,1398509.0,FLR
2013-04-30,56.37,57.0,55.72,56.98,2149655.0,FLR
2013-05-01,56.5,56.77,55.63,56.15,2701674.0,FLR
2013-05-02,56.36,57.68,56.18,57.45,1756935.0,FLR
2013-05-03,59.73,61.75,59.075,59.8,3084301.0,FLR
2013-05-06,59.81,60.48,59.4,60.09,1629193.0,FLR
2013-05-07,60.15,60.51,59.79,60.43,1559715.0,FLR
2013-05-08,60.44,61.96,60.38,61.79,2082712.0,FLR
2013-05-09,62.1,62.3701,61.43,61.67,1736441.0,FLR
2013-05-10,61.7,61.93,61.03,61.91,1535389.0,FLR
2013-05-13,61.47,61.798,60.27,60.58,1838024.0,FLR
2013-05-14,60.62,61.84,60.51,61.84,2035463.0,FLR
2013-05-15,61.5,62.64,61.27,62.29,2046738.0,FLR
2013-05-16,61.96,62.88,61.57,62.0,1597889.0,FLR
2013-05-17,62.3,64.67,62.21,64.57,2272368.0,FLR
2013-05-20,64.22,66.9,64.17,66.28,2878391.0,FLR
2013-05-21,66.08,66.66,65.4,65.99,1759557.0,FLR
2013-05-22,65.92,66.62,64.76,65.0,1656298.0,FLR
2013-05-23,63.87,65.33,63.25,64.93,1913508.0,FLR
2013-05-24,64.28,64.75,62.38,63.68,1949734.0,FLR
2013-05-27,,,,,,FLR
2013-05-28,64.83,64.87,64.05,64.26,1415184.0,FLR
2013-05-29,63.56,64.3,63.12,63.4,1239832.0,FLR
2013-05-30,63.75,64.27,63.1201,63.89,942918.0,FLR
2013-05-31,63.5,64.43,63.21,63.21,1901572.0,FLR
2013-06-03,63.26,63.58,61.78,63.1,1702434.0,FLR
2013-06-04,62.8,63.61,61.85,62.67,1394081.0,FLR
2013-06-05,62.5,62.65,61.17,61.58,1647314.0,FLR
2013-06-06,61.36,62.24,61.08,62.2,1611294.0,FLR
2013-06-07,62.5,63.15,62.12,62.86,1016079.0,FLR
2013-06-10,63.0,63.48,62.4,63.08,980820.0,FLR
2013-06-11,62.14,62.32,61.01,61.57,1793907.0,FLR
2013-06-12,62.2,62.41,59.94,60.21,1646113.0,FLR
2013-06-13,60.1,61.35,60.0,61.14,1611374.0,FLR
2013-06-14,61.15,61.86,60.85,61.0,1171815.0,FLR
2013-06-17,61.5,62.915,61.45,62.31,1580073.0,FLR
2013-06-18,62.53,63.51,62.42,63.28,1347845.0,FLR
2013-06-19,63.14,63.5,62.21,62.23,1296474.0,FLR
2013-06-20,61.3,61.31,59.71,60.01,1927881.0,FLR
2013-06-21,60.43,60.73,59.3,60.17,2597211.0,FLR
2013-06-24,59.11,59.14,57.84,58.61,1760457.0,FLR
2013-06-25,59.28,59.74,58.75,59.14,1731302.0,FLR
2013-06-26,59.67,59.74,58.44,58.86,1537167.0,FLR
2013-06-27,59.35,59.8968,58.97,59.73,1326524.0,FLR
2013-06-28,59.19,59.71,58.78,59.31,2051570.0,FLR
2013-07-01,59.84,59.99,58.86,59.02,1800109.0,FLR
2013-07-02,58.97,59.25,58.01,58.3,1337886.0,FLR
2013-07-03,58.23,58.67,57.64100000000001,58.27,944526.0,FLR
2013-07-04,,,,,,FLR
2013-07-05,58.88,58.97,57.5,58.59,1394368.0,FLR
2013-07-08,58.8,58.93,57.705,57.75,2008368.0,FLR
2013-07-09,58.33,59.54,58.23,59.01,1287568.0,FLR
2013-07-10,59.11,59.52,58.8,59.29,1091571.0,FLR
2013-07-11,60.31,61.36,60.18,61.24,2093367.0,FLR
2013-07-12,61.07,61.86,60.7,61.49,1255148.0,FLR
2013-07-15,61.5,62.07,61.3503,61.84,882426.0,FLR
2013-07-16,62.0,62.15,60.65,61.17,1146319.0,FLR
2013-07-17,61.63,61.76,61.06100000000001,61.27,918339.0,FLR
2013-07-18,61.36,62.56,61.36,62.27,1130902.0,FLR
2013-07-19,62.33,63.12,62.0,62.84,1406674.0,FLR
2013-07-22,62.62,63.05,62.23,63.01,1017839.0,FLR
2013-07-23,63.12,63.15,62.64,62.95,802176.0,FLR
2013-07-24,63.1,63.38,62.21,62.29,1016896.0,FLR
2013-07-25,62.07,62.77,61.75100000000001,62.1,1315405.0,FLR
2013-07-26,61.5799,62.17,61.11,61.6,1563125.0,FLR
2013-07-29,61.34,61.38,59.98,60.3,1629638.0,FLR
2013-07-30,60.58,60.86,60.14,60.73,2057314.0,FLR
2013-07-31,60.9,63.4,60.9,62.56,2884525.0,FLR
2013-08-01,63.19,65.46,61.68,65.04,2593716.0,FLR
2013-08-02,64.92,67.065,64.33,66.53,2620089.0,FLR
2013-08-05,66.32,66.91,65.821,66.7,1297083.0,FLR
2013-08-06,66.53,66.65,64.89,65.55,2970088.0,FLR
2013-08-07,65.37,65.475,64.2201,65.21,2039779.0,FLR
2013-08-08,65.5,66.7,64.935,66.04,2553100.0,FLR
2013-08-09,66.02,66.25,65.34,65.98,1787681.0,FLR
2013-08-12,65.4,65.92,65.23,65.55,1419918.0,FLR
2013-08-13,65.74,66.1,65.34,65.81,1145670.0,FLR
2013-08-14,65.92,66.74,65.54,66.43,1344233.0,FLR
2013-08-15,65.82,66.3,65.31,65.95,1402717.0,FLR
2013-08-16,65.74,66.6,65.62,66.19,1026608.0,FLR
2013-08-19,65.86,66.02,64.86,65.06,1252751.0,FLR
2013-08-20,65.29,65.75,64.75,65.05,1876102.0,FLR
2013-08-21,64.76,66.0,64.66,65.25,1282809.0,FLR
2013-08-22,65.71,66.69,65.63,66.28,679083.0,FLR
2013-08-23,66.33,66.33,65.23,66.08,939181.0,FLR
2013-08-26,66.32,67.02,66.2501,66.48,1104217.0,FLR
2013-08-27,65.63,65.69,64.5,64.73,1477729.0,FLR
2013-08-28,64.56,64.75,64.08,64.31,1083807.0,FLR
2013-08-29,63.89,64.46,63.77,63.9,1252503.0,FLR
2013-08-30,64.03,64.14,63.17,63.43,926963.0,FLR
2013-09-02,,,,,,FLR
2013-09-03,64.08,64.678,63.21,63.54,938823.0,FLR
2013-09-04,63.51,64.33,63.3,64.13,676159.0,FLR
2013-09-05,64.06,65.14,64.05,65.0,776087.0,FLR
2013-09-06,65.3,65.55,64.52,64.58,984176.0,FLR
2013-09-09,64.91,66.38,64.91,65.89,1172490.0,FLR
2013-09-10,66.35,66.86,66.21,66.72,2088874.0,FLR
2013-09-11,66.42,67.49,66.4,67.15,974958.0,FLR
2013-09-12,67.14,68.48,67.0,67.72,1549194.0,FLR
2013-09-13,67.9,68.24,67.14,67.21,958167.0,FLR
2013-09-16,68.7,68.98,67.64,67.86,1368849.0,FLR
2013-09-17,67.87,68.22,67.54,68.04,688546.0,FLR
2013-09-18,68.18,70.74,67.96,69.91,1717626.0,FLR
2013-09-19,70.18,71.62,70.06,71.45,1943959.0,FLR
2013-09-20,73.37,74.72,71.83,72.01,3790724.0,FLR
2013-09-23,71.75,71.94,70.45,70.92,1501043.0,FLR
2013-09-24,70.82,72.05,70.77,71.33,1286159.0,FLR
2013-09-25,71.27,72.13,70.68,71.9,1314363.0,FLR
2013-09-26,72.0,72.13,71.47,72.03,1068078.0,FLR
2013-09-27,71.34,71.7225,70.76,71.05,1295335.0,FLR
2013-09-30,70.12,71.16,70.03,70.96,1001423.0,FLR
2013-10-01,70.77,72.49,70.55,71.93,968557.0,FLR
2013-10-02,71.37,73.28,71.36,73.2,1655896.0,FLR
2013-10-03,73.5,73.75,71.01,71.89,1427730.0,FLR
2013-10-04,71.79,72.31,71.33,71.87,1009655.0,FLR
2013-10-07,71.34,71.98,70.78,71.29,1041820.0,FLR
2013-10-08,71.06,71.76,69.51,69.69,1200543.0,FLR
2013-10-09,70.13,70.62,68.9301,69.6,1533216.0,FLR
2013-10-10,70.54,71.93,70.54,71.74,953590.0,FLR
2013-10-11,72.1,73.37,71.91,72.98,1034466.0,FLR
2013-10-14,72.34,73.86,72.03,73.74,1101978.0,FLR
2013-10-15,73.43,73.7,72.46,72.75,1302057.0,FLR
2013-10-16,73.22,74.22,72.5,74.15,1416647.0,FLR
2013-10-17,73.74,75.82,73.74,75.55,1492834.0,FLR
2013-10-18,76.13,77.56,75.85,77.19,1830425.0,FLR
2013-10-21,77.13,77.29,76.15,76.7,945944.0,FLR
2013-10-22,77.0,78.23,76.86,77.05,958544.0,FLR
2013-10-23,76.4,77.16,75.31,76.47,1162817.0,FLR
2013-10-24,76.5,77.14,76.3,76.88,1182758.0,FLR
2013-10-25,76.97,76.99,75.31,76.31,1454163.0,FLR
2013-10-28,76.44,76.78,75.93,76.57,1326766.0,FLR
2013-10-29,77.04,77.3,76.39,76.88,1192167.0,FLR
2013-10-30,76.81,76.995,75.78,76.01,1405394.0,FLR
2013-10-31,75.17,75.22,73.795,74.22,2571106.0,FLR
2013-11-01,73.89,76.8399,73.15,74.9,3262977.0,FLR
2013-11-04,75.26,75.84,74.54,75.81,1326566.0,FLR
2013-11-05,75.19,76.43,74.84,76.21,2591616.0,FLR
2013-11-06,76.3,76.885,75.79,76.66,1657655.0,FLR
2013-11-07,76.99,77.55,75.55,75.67,1782056.0,FLR
2013-11-08,75.47,77.96,75.33,77.92,1881910.0,FLR
2013-11-11,77.44,78.135,77.07,77.85,1237503.0,FLR
2013-11-12,77.67,77.96,77.205,77.48,1316035.0,FLR
2013-11-13,76.47,79.225,76.19,79.08,1869064.0,FLR
2013-11-14,79.37,79.47,78.44,79.35,876836.0,FLR
2013-11-15,79.49,79.68,78.82,79.36,850220.0,FLR
2013-11-18,79.64,79.95,77.84,78.04,1388985.0,FLR
2013-11-19,77.75,77.78,76.47,77.04,1263645.0,FLR
2013-11-20,77.05,77.93,76.01,76.22,974525.0,FLR
2013-11-21,76.72,78.18,76.71,78.0,1088143.0,FLR
2013-11-22,77.98,78.68,77.36,78.63,1238347.0,FLR
2013-11-25,79.03,79.03,77.41,78.29,1290384.0,FLR
2013-11-26,78.06,79.95,78.05,78.87,2065310.0,FLR
2013-11-27,78.93,79.2,78.12,78.17,794404.0,FLR
2013-11-28,,,,,,FLR
2013-11-29,78.23,78.44,77.6,77.81,448094.0,FLR
2013-12-02,77.9,78.5,76.62,77.92,948968.0,FLR
2013-12-03,77.34,77.69,76.66,77.26,1054978.0,FLR
2013-12-04,76.77,78.22,76.02,76.82,1008399.0,FLR
2013-12-05,76.46,77.385,75.91,76.16,1056583.0,FLR
2013-12-06,77.09,77.78,76.62,77.41,815057.0,FLR
2013-12-09,77.41,77.58,76.6753,76.86,1131929.0,FLR
2013-12-10,76.82,77.99,76.81,77.65,1275588.0,FLR
2013-12-11,77.88,77.97,75.32,75.59,1123023.0,FLR
2013-12-12,75.63,76.01,74.77,74.84,1536854.0,FLR
2013-12-13,75.0,75.6,74.59,74.79,1286060.0,FLR
2013-12-16,75.5,76.31,75.42,75.94,1370404.0,FLR
2013-12-17,75.96,76.5,75.442,75.8,1223435.0,FLR
2013-12-18,76.07,78.055,75.84,77.94,1710026.0,FLR
2013-12-19,77.74,79.01,77.43,78.83,1628538.0,FLR
2013-12-20,79.11,79.52,78.7401,79.37,1895156.0,FLR
2013-12-23,79.69,79.88,78.679,79.02,745783.0,FLR
2013-12-24,79.02,79.5499,78.9,79.27,401866.0,FLR
2013-12-25,,,,,,FLR
2013-12-26,79.5,80.18,79.39,79.98,608147.0,FLR
2013-12-27,80.06,80.34,79.52,79.76,854678.0,FLR
2013-12-30,79.96,80.36,79.64,79.88,734005.0,FLR
2013-12-31,79.92,80.45,79.6,80.29,929385.0,FLR
2014-01-01,,,,,,FLR
2014-01-02,79.82,80.2,78.79,78.87,1206471.0,FLR
2014-01-03,78.9,79.79,78.8,79.15,825157.0,FLR
2014-01-06,79.55,79.82,78.29,78.56,875452.0,FLR
2014-01-07,78.88,79.81,78.68,79.38,1006871.0,FLR
2014-01-08,79.25,79.66,78.91,79.29,970017.0,FLR
2014-01-09,79.51,79.98,78.32,78.8,1432007.0,FLR
2014-01-10,79.33,79.63,78.79,78.9,1393898.0,FLR
2014-01-13,78.89,79.14,77.74,78.04,2072974.0,FLR
2014-01-14,79.01,79.81,78.35,79.48,1989848.0,FLR
2014-01-15,79.84,81.34,79.72,80.46,1713229.0,FLR
2014-01-16,80.35,80.62,79.35,80.44,1140765.0,FLR
2014-01-17,80.8,82.24,80.35,82.05,1580999.0,FLR
2014-01-20,,,,,,FLR
2014-01-21,82.7,83.55,82.01,82.94,1727939.0,FLR
2014-01-22,83.44,83.93,83.02,83.65,1556952.0,FLR
2014-01-23,82.88,82.88,80.91,81.09,1936517.0,FLR
2014-01-24,80.39,80.5,77.48,77.48,1935521.0,FLR
2014-01-27,77.39,78.21,75.57,76.72,1571124.0,FLR
2014-01-28,76.95,77.77,76.81,77.46,1356669.0,FLR
2014-01-29,76.51,77.63,75.56,76.12,1948678.0,FLR
2014-01-30,76.82,77.0,76.11,76.35,1431100.0,FLR
2014-01-31,75.25,76.56,74.93,75.96,1205719.0,FLR
2014-02-03,75.87,76.25,73.5174,73.79,1652313.0,FLR
2014-02-04,74.22,75.47,73.32,75.21,1405561.0,FLR
2014-02-05,74.77,75.23,74.11,74.86,1160287.0,FLR
2014-02-06,74.94,76.56,74.88,76.03,876317.0,FLR
2014-02-07,78.03,78.03,76.64,77.21,1632308.0,FLR
2014-02-10,77.05,77.85,76.68,77.4,1328281.0,FLR
2014-02-11,77.62,78.05,77.38,77.65,1628851.0,FLR
2014-02-12,77.99,80.41,77.89,79.9,2063147.0,FLR
2014-02-13,79.04,79.76,78.4,78.87,1527277.0,FLR
2014-02-14,78.9,79.83,78.779,79.67,1633668.0,FLR
2014-02-17,,,,,,FLR
2014-02-18,80.27,80.42,79.03,80.13,1927569.0,FLR
2014-02-19,80.45,83.1,80.083,80.25,3475792.0,FLR
2014-02-20,80.49,80.91,79.7501,80.01,2450218.0,FLR
2014-02-21,80.5,80.53,79.11,79.19,1414003.0,FLR
2014-02-24,79.18,79.99,78.65,78.93,1200127.0,FLR
2014-02-25,78.96,79.33,77.46,77.76,1994878.0,FLR
2014-02-26,78.18,79.01,77.61,78.33,1848589.0,FLR
2014-02-27,78.38,78.89,77.78,78.16,1410954.0,FLR
2014-02-28,78.1,78.1,77.29,77.69,1954007.0,FLR
2014-03-03,76.7,77.31,76.37,76.92,1310277.0,FLR
2014-03-04,77.7,78.7,77.6,78.4,1680544.0,FLR
2014-03-05,78.54,78.77,77.89,78.14,1034899.0,FLR
2014-03-06,78.51,80.26,78.48,80.12,1426595.0,FLR
2014-03-07,80.77,80.77,79.44,79.69,1261848.0,FLR
2014-03-10,79.26,79.7,77.82,78.66,1104332.0,FLR
2014-03-11,78.72,79.04,76.89,77.24,1225981.0,FLR
2014-03-12,76.66,76.885,75.86,76.45,1511157.0,FLR
2014-03-13,76.66,76.752,74.43,74.99,1683379.0,FLR
2014-03-14,74.76,75.16,74.19,74.33,1226884.0,FLR
2014-03-17,74.97,75.88,74.94,75.0,1262233.0,FLR
2014-03-18,73.89,77.18,73.89,76.89,1976579.0,FLR
2014-03-19,76.86,76.86,74.91,75.39,1469350.0,FLR
2014-03-20,75.25,75.9,74.85,75.45,1266163.0,FLR
2014-03-21,76.1,77.13,75.84,76.62,2353876.0,FLR
2014-03-24,76.7,77.0,75.52,76.52,1484620.0,FLR
2014-03-25,76.98,77.76,76.54,77.29,1518588.0,FLR
2014-03-26,77.78,78.15,76.05,76.06,1633856.0,FLR
2014-03-27,75.91,76.14,75.36,75.72,1178748.0,FLR
2014-03-28,76.03,77.13,76.03,76.41,795879.0,FLR
2014-03-31,78.04,78.84,77.41,77.73,1273338.0,FLR
2014-04-01,77.73,78.02,76.95,77.51,1323681.0,FLR
2014-04-02,77.35,78.07,77.2,77.66,1265259.0,FLR
2014-04-03,77.71,78.27,77.33,78.21,885619.0,FLR
2014-04-04,78.75,79.9,77.29,77.66,1265653.0,FLR
2014-04-07,77.36,77.49,74.69,75.87,1634519.0,FLR
2014-04-08,75.83,76.54899999999998,75.33,76.1,943186.0,FLR
2014-04-09,76.43,77.5,75.76,77.36,912149.0,FLR
2014-04-10,77.34,77.55,75.93,75.94,1107990.0,FLR
2014-04-11,75.22,75.68,74.2,74.47,1382116.0,FLR
2014-04-14,75.2,75.37,74.2,74.83,776151.0,FLR
2014-04-15,74.7,76.08,74.03,75.84,1636130.0,FLR
2014-04-16,76.55,77.62,76.48,77.32,973990.0,FLR
2014-04-17,77.51,78.29,76.9,77.87,1018709.0,FLR
2014-04-18,,,,,,FLR
2014-04-21,77.73,77.76,77.02,77.49,837732.0,FLR
2014-04-22,77.77,78.49,77.262,77.98,680611.0,FLR
2014-04-23,77.96,78.32,77.5,77.58,587163.0,FLR
2014-04-24,77.99,78.04,76.72,76.92,1134928.0,FLR
2014-04-25,76.7,76.76,75.3,75.73,905777.0,FLR
2014-04-28,75.75,76.13,74.17,75.08,1147376.0,FLR
2014-04-29,75.24,75.69,74.04,74.84,1508956.0,FLR
2014-04-30,74.86,76.0,74.27,75.7,1274362.0,FLR
2014-05-01,75.57,76.4,75.07,75.54,1430464.0,FLR
2014-05-02,74.99,76.88,74.08,75.45,2834915.0,FLR
2014-05-05,74.97,75.48,74.13,74.28,1375259.0,FLR
2014-05-06,74.27,75.39,74.19,74.4,1589637.0,FLR
2014-05-07,74.74,75.54,74.08,75.49,1275163.0,FLR
2014-05-08,75.64,76.47,74.81,75.28,979465.0,FLR
2014-05-09,75.07,75.32,74.16,75.1,877606.0,FLR
2014-05-12,75.46,76.81,75.37,76.38,1175394.0,FLR
2014-05-13,76.68,77.81,76.48,76.7,1315369.0,FLR
2014-05-14,76.74,76.81,75.75,75.9,1483525.0,FLR
2014-05-15,75.51,75.94,73.67,74.21,1728989.0,FLR
2014-05-16,74.31,74.4,72.9,73.22,1983909.0,FLR
2014-05-19,72.87,74.01,72.7,73.71,924989.0,FLR
2014-05-20,73.42,73.75,72.7,72.98,860351.0,FLR
2014-05-21,73.38,74.195,73.195,74.1,1015857.0,FLR
2014-05-22,74.35,74.56,73.78,73.81,883759.0,FLR
2014-05-23,73.64,74.5373,73.64,74.11,914895.0,FLR
2014-05-26,,,,,,FLR
2014-05-27,74.95,75.5,74.59,75.32,1082841.0,FLR
2014-05-28,75.5,75.75,74.94,75.34,875945.0,FLR
2014-05-29,75.47,75.68,74.86,75.61,919639.0,FLR
2014-05-30,75.31,75.36,74.61,75.08,1006334.0,FLR
2014-06-02,75.09,75.59,74.75,75.37,1125043.0,FLR
2014-06-03,75.34,75.59,74.58,74.9,770518.0,FLR
2014-06-04,74.7,75.52,74.67,75.04,1031091.0,FLR
2014-06-05,75.18,77.44,75.08,77.26,2006512.0,FLR
2014-06-06,77.28,79.56,77.0,79.4,2332770.0,FLR
2014-06-09,79.4,79.93,78.83,79.31,1310760.0,FLR
2014-06-10,79.13,79.5,78.78,79.21,790446.0,FLR
2014-06-11,78.8,78.95,77.82,78.45,917811.0,FLR
2014-06-12,78.23,78.42,76.97,77.47,889983.0,FLR
2014-06-13,77.33,77.66,76.8,77.64,855631.0,FLR
2014-06-16,77.27,77.5,76.58,76.98,738013.0,FLR
2014-06-17,76.7,78.535,76.39,77.82,1232981.0,FLR
2014-06-18,77.82,78.0,76.125,77.47,1214058.0,FLR
2014-06-19,77.4,78.25,77.04,77.35,1318966.0,FLR
2014-06-20,77.64,78.81,77.5,78.52,1798652.0,FLR
2014-06-23,78.44,79.12,77.59,77.91,658068.0,FLR
2014-06-24,77.63,77.99,76.29,76.38,949366.0,FLR
2014-06-25,76.38,76.78,75.81,76.46,793172.0,FLR
2014-06-26,76.53,76.73,75.56,76.42,646613.0,FLR
2014-06-27,76.24,77.23,76.24,76.88,950839.0,FLR
2014-06-30,77.07,77.26,76.24,76.9,694277.0,FLR
2014-07-01,77.25,78.59,77.0,78.2,1044721.0,FLR
2014-07-02,78.23,78.44,77.51,77.91,661921.0,FLR
2014-07-03,78.14,79.2,78.04,78.99,815068.0,FLR
2014-07-04,,,,,,FLR
2014-07-07,78.54,78.99,77.49,77.93,1066146.0,FLR
2014-07-08,77.78,77.78,77.2,77.53,554555.0,FLR
2014-07-09,77.9,78.75,77.5,78.02,801315.0,FLR
2014-07-10,76.63,78.09,76.63,77.58,884083.0,FLR
2014-07-11,77.36,78.23,76.56,77.0,1428160.0,FLR
2014-07-14,77.71,78.08,77.55,77.82,955921.0,FLR
2014-07-15,78.06,78.6399,77.81,77.95,889399.0,FLR
2014-07-16,78.45,78.45,77.69,77.74,821956.0,FLR
2014-07-17,76.67,77.0,76.45,76.76,956051.0,FLR
2014-07-18,76.67,77.0,76.45,76.76,956051.0,FLR
2014-07-21,76.85,77.15,76.24,76.82,899810.0,FLR
2014-07-22,77.1,77.81,76.74,77.4,902950.0,FLR
2014-07-23,78.02,78.28,77.53,77.79,926925.0,FLR
2014-07-24,77.67,78.14,77.25,77.43,1178714.0,FLR
2014-07-25,76.94,77.05,75.55,76.02,1233827.0,FLR
2014-07-28,76.0,76.17,75.01,75.7,922315.0,FLR
2014-07-29,75.7,75.9601,74.59,74.6,1023905.0,FLR
2014-07-30,74.72,75.36,74.22,75.04,1147010.0,FLR
2014-07-31,74.56,75.05,72.77,72.87,2007485.0,FLR
2014-08-01,73.92,75.55,72.99,73.25,2257475.0,FLR
2014-08-04,73.22,73.25,71.89,72.98,1426603.0,FLR
2014-08-05,72.48,73.27,71.93,72.23,1501931.0,FLR
2014-08-06,71.67,72.31,71.03,71.85,1581629.0,FLR
2014-08-07,72.32,72.33,70.8197,71.12,1205164.0,FLR
2014-08-08,71.17,72.26,70.935,72.21,848989.0,FLR
2014-08-11,72.79,73.65,72.65,73.0,788733.0,FLR
2014-08-12,72.77,73.44,72.01,72.24,603188.0,FLR
2014-08-13,74.18,74.186,73.16,73.27,689057.0,FLR
2014-08-14,72.91,73.23,72.48,73.03,716661.0,FLR
2014-08-15,73.33,73.6,71.95,72.25,869450.0,FLR
2014-08-18,73.03,74.0,72.98,73.98,758893.0,FLR
2014-08-19,74.0,74.09,73.54,73.67,871794.0,FLR
2014-08-20,73.73,74.49,73.515,74.29,861353.0,FLR
2014-08-21,74.23,74.6,73.59,74.11,773993.0,FLR
2014-08-22,73.99,74.27,73.73,73.93,570566.0,FLR
2014-08-25,74.4,75.01,74.35,74.98,632022.0,FLR
2014-08-26,75.31,75.52,74.7805,75.38,869491.0,FLR
2014-08-27,75.38,75.4,74.73,75.04,1026633.0,FLR
2014-08-28,74.9,75.13,74.365,74.48,1400732.0,FLR
2014-08-29,74.43,74.54,73.56,73.89,840705.0,FLR
2014-09-01,,,,,,FLR
2014-09-02,73.74,74.8,73.59,73.8,839778.0,FLR
2014-09-03,74.18,74.186,73.16,73.27,689057.0,FLR
2014-09-04,73.3,73.8,72.62,72.78,1014089.0,FLR
2014-09-05,72.68,73.66,72.2701,73.65,964422.0,FLR
2014-09-08,73.56,73.69,72.73,73.24,858133.0,FLR
2014-09-09,73.13,73.27,71.88,72.05,1045593.0,FLR
2014-09-10,71.79,72.23,70.05,70.22,2862115.0,FLR
2014-09-11,69.88,70.835,69.58,70.74,1911746.0,FLR
2014-09-12,70.77,70.9,69.9,69.99,1618937.0,FLR
2014-09-15,69.96,70.02,69.265,69.75,919171.0,FLR
2014-09-16,69.65,70.07,69.32,69.65,1492810.0,FLR
